PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 26-COYOACAN,DIPUTADO LOCAL MR,CC,MORENA,MORENA,LETICIA ESTHER VARELA MARTINEZ,04/04/2021,02/06/2021,11/04/2021 03:01:29 a.m.,ACTIVO,,1450496.97,,44066.65,,,,,,,44066.65
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 26-COYOACAN,DIPUTADO LOCAL MR,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,SAUL ALAN ROSAS ALVARADO,04/04/2021,02/06/2021,10/04/2021 05:53:19 p.m.,ACTIVO,,1450496.97,,,,13317.83,,,,10323.9,23641.73
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 27-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROBERTO CARLOS COPADO GODINEZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1332457.44,,,,103.1,,,,,103.1
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 27-IZTAPALAPA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,PENELOPE CAMPOS GONZALEZ,04/04/2021,02/06/2021,05/04/2021 09:50:59 p.m.,ACTIVO,,1332457.44,,4342.19,,4077.02,,,68757.7,123455.71,200632.62
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 27-IZTAPALAPA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,JOSE MORENO MARTINEZ,04/04/2021,02/06/2021,04/04/2021 10:50:37 p.m.,ACTIVO,,1332457.44,,,,,,9534.69,,,9534.69
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 27-IZTAPALAPA,DIPUTADO LOCAL MR,CC,MORENA,MORENA,MARISELA ZUÑIGA CERON,04/04/2021,02/06/2021,11/04/2021 02:02:03 a.m.,ACTIVO,,1332457.44,,17280.14,,,,,,,17280.14
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 27-IZTAPALAPA,DIPUTADO LOCAL MR,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,NURY DELIA RUIZ OVANDO,04/04/2021,02/06/2021,10/04/2021 05:53:19 p.m.,ACTIVO,,1332457.44,,,,12234.06,,,,9483.75,21717.81
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 28-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NAYARET YAZMIN CALDERON MARTINEZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1300194.02,,11147.42,,1188.89,,,,,12336.31
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 28-IZTAPALAPA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ROSARIO MUÑOZ MEZA,04/04/2021,02/06/2021,05/04/2021 09:50:59 p.m.,ACTIVO,,1300194.02,,4237.04,,3978.31,,,68757.7,123448.08,200421.13
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 28-IZTAPALAPA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MAYTE CAMACHO FLORES,04/04/2021,02/06/2021,04/04/2021 10:50:37 p.m.,ACTIVO,,1300194.02,,,,,,9303.82,,,9303.82
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 28-IZTAPALAPA,DIPUTADO LOCAL MR,CC,MORENA,MORENA,MARTHA SOLEDAD AVILA VENTURA,04/04/2021,02/06/2021,11/04/2021 12:56:26 a.m.,ACTIVO,,1300194.02,,15586.09,,,,,,,15586.09
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 28-IZTAPALAPA,DIPUTADO LOCAL MR,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ANDREA EVELYNE BARRIENTOS VICENTEÑO,04/04/2021,02/06/2021,10/04/2021 06:05:47 p.m.,ACTIVO,,1300194.02,,,,11937.8,,,,9254.11,21191.91
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 29-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANA ALICIA GARCIA SOLIS,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1300633.83,,8888.76,,1009.98,,,,,9898.74
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 29-IZTAPALAPA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,THALIA RUIZ ENRIQUEZ,04/04/2021,02/06/2021,05/04/2021 09:50:59 p.m.,ACTIVO,,1300633.83,,4238.47,,3979.66,,,68757.7,123448.18,200424.01
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 29-IZTAPALAPA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARGARITA CONCEPCION VILLALOBOS UBALDO,04/04/2021,02/06/2021,04/04/2021 10:50:37 p.m.,ACTIVO,,1300633.83,,,,,,9306.97,,,9306.97
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 29-IZTAPALAPA,DIPUTADO LOCAL MR,CC,MORENA,MORENA,MIGUEL ANGEL MACEDO ESCARTIN,04/04/2021,02/06/2021,10/04/2021 11:40:04 p.m.,ACTIVO,,1300633.83,,14933.85,,,,,,,14933.85
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 29-IZTAPALAPA,DIPUTADO LOCAL MR,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ROSA NELLY DE LA VEGA URRUTIA,04/04/2021,02/06/2021,08/04/2021 05:13:35 p.m.,ACTIVO,,1300633.83,,,,11941.85,,,,9257.24,21199.09
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 30-COYOACAN,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN RAFAEL SOTO CRUZ,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1393962.15,,22371.98,,1082.46,,,,,23454.44
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 30-COYOACAN,DIPUTADO LOCAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,RICARDO RUBIO TORRES,04/04/2021,02/06/2021,05/04/2021 08:11:58 p.m.,ACTIVO,,1393962.15,,,,20433.4,,,,11153.4,31586.8
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 30-COYOACAN,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,RAMON GILDARDO FLORES RAMIREZ,04/04/2021,02/06/2021,05/04/2021 09:50:59 p.m.,ACTIVO,,1393962.15,,9626.66,,260365.08,,,68757.7,2077.59,340827.03
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 30-COYOACAN,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,VANESSA EDITH ARELLANO CARRANZA,04/04/2021,02/06/2021,04/04/2021 10:50:37 p.m.,ACTIVO,,1393962.15,,,,,,9974.8,,,9974.8
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 30-COYOACAN,DIPUTADO LOCAL MR,CC,MORENA,MORENA,SEBASTIAN RAMIREZ MENDOZA,04/04/2021,02/06/2021,11/04/2021 12:38:30 a.m.,ACTIVO,,1393962.15,,4024.91,,,,,,,4024.91
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 30-COYOACAN,DIPUTADO LOCAL MR,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JHONATAN COLMENARES RENTERIA,04/04/2021,02/06/2021,10/04/2021 05:53:19 p.m.,ACTIVO,,1393962.15,,,,12798.77,,,,9921.51,22720.28
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 31-IZTAPALAPA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA DE LA CRUZ HELGUERA VARGAS,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1319815.96,,,,102.12,,,,,102.12
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 31-IZTAPALAPA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CHRISTOPHER ANTONIO ALVA BAUTISTA,04/04/2021,02/06/2021,05/04/2021 09:50:59 p.m.,ACTIVO,,1319815.96,,4300.99,,3471.73,,,68757.7,123452.71,199983.13
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 31-IZTAPALAPA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,REBECA GODINEZ PERALTA,04/04/2021,02/06/2021,04/04/2021 10:50:37 p.m.,ACTIVO,,1319815.96,,,,,,9444.23,,,9444.23
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 31-IZTAPALAPA,DIPUTADO LOCAL MR,CC,MORENA,MORENA,MIRIAM VALERIA CRUZ FLORES,04/04/2021,02/06/2021,10/04/2021 09:16:32 p.m.,ACTIVO,,1319815.96,,8025.02,,,,,,,8025.02
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 31-IZTAPALAPA,DIPUTADO LOCAL MR,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,EFREN SANCHEZ JIMENEZ,04/04/2021,02/06/2021,08/04/2021 05:16:19 p.m.,ACTIVO,,1319815.96,,,,12117.97,,,,9393.79,21511.76
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 32-COYOACAN,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SOFIA MARGARITA PROVENCIO O DONOGHUE,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1582070.16,,8652.81,,1228.52,,,,,9881.33
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 32-COYOACAN,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,SANDRA CALZADA BELTRAN,04/04/2021,02/06/2021,05/04/2021 09:50:59 p.m.,ACTIVO,,1582070.16,,10925.74,,97196.56,,,68757.7,125498.91,302378.91
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 32-COYOACAN,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIELA HERRERA PADILLA,04/04/2021,02/06/2021,04/04/2021 10:50:37 p.m.,ACTIVO,,1582070.16,,,,,,11320.85,,,11320.85
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 32-COYOACAN,DIPUTADO LOCAL MR,CC,MORENA,MORENA,GERARDO VILLANUEVA ALBARRAN,04/04/2021,02/06/2021,10/04/2021 11:40:04 p.m.,ACTIVO,,1582070.16,,46524.21,,,,,,,46524.21
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 32-COYOACAN,DIPUTADO LOCAL MR,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,DESIREE GUADALUPE NAVARRO LOPEZ,04/04/2021,02/06/2021,08/04/2021 05:19:10 p.m.,ACTIVO,,1582070.16,,,,14525.89,,,,11260.36,25786.25
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 33-LA MAGDALENA CONTRERAS,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PATRICIA BARRAGAN PACHECO,04/04/2021,02/06/2021,05/04/2021 12:18:57 a.m.,ACTIVO,,1279968.9,,9600,,99.04,,,,,9699.04
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 33-LA MAGDALENA CONTRERAS,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GERARDO SERRANO LOPEZ,04/04/2021,02/06/2021,05/04/2021 09:50:59 p.m.,ACTIVO,,1279968.9,,4171.14,,2900,,,68757.69,121536.27,197365.1
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 33-LA MAGDALENA CONTRERAS,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ANA MARIA OLMOS HERNANDEZ,04/04/2021,02/06/2021,04/04/2021 10:50:37 p.m.,ACTIVO,,1279968.9,,,,,,9159.1,,,9159.1
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 33-LA MAGDALENA CONTRERAS,DIPUTADO LOCAL MR,CC,MORENA,MORENA,JOSE FERNANDO MERCADO GUAIDA,04/04/2021,02/06/2021,11/04/2021 12:28:38 a.m.,ACTIVO,,1279968.9,,48260.51,,,,,,,48260.51
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Distrito 33-LA MAGDALENA CONTRERAS,DIPUTADO LOCAL MR,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ERNESTO ALARCON JIMENEZ,04/04/2021,02/06/2021,08/04/2021 05:21:23 p.m.,ACTIVO,,1279968.9,,,,11752.12,,,,9110.16,20862.28
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 2-AZCAPOTZALCO,ALCALDE,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YURITZA SOLIS PONCE,04/04/2021,02/06/2021,05/04/2021 06:34:28 p.m.,ACTIVO,,2405858.75,,15094.64,,1868.23,,,,,16962.87
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 2-AZCAPOTZALCO,ALCALDE,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CLAUDIA JOVITA GARCIA FLORES,04/04/2021,02/06/2021,05/04/2021 10:21:57 p.m.,ACTIVO,,2405858.75,,7327.75,,20261.42,,,128584.63,123709.26,279883.06
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 2-AZCAPOTZALCO,ALCALDE,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIA ENRIQUETA TORRES RAMIREZ,04/04/2021,02/06/2021,04/04/2021 11:13:04 p.m.,ACTIVO,,2405858.75,,,,,,17215.65,,,17215.65
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 2-AZCAPOTZALCO,ALCALDE,CC,MORENA,MORENA,VIDAL LLERENAS MORALES,04/04/2021,02/06/2021,10/04/2021 07:23:21 p.m.,ACTIVO,,2405858.75,,37745.33,,,,,,3205.01,40950.34
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 2-AZCAPOTZALCO,ALCALDE,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MARGARITA SALDAÑA HERNANDEZ,04/04/2021,02/06/2021,08/04/2021 05:34:35 p.m.,ACTIVO,,2405858.75,,,,22089.58,,,,17123.7,39213.28
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 3-COYOACAN,ALCALDE,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PATRICIA URRIZA ARELLANO,04/04/2021,02/06/2021,05/04/2021 06:34:28 p.m.,ACTIVO,,3573706.75,,2436.95,,10329.94,,,,,12766.89
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 3-COYOACAN,ALCALDE,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GERARDO LUIS CASTILLO ALCALA,04/04/2021,02/06/2021,05/04/2021 10:21:57 p.m.,ACTIVO,,3573706.75,,24680.01,,109172.55,,,128584.63,128467.31,390904.5
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 3-COYOACAN,ALCALDE,C,REDES SOCIALES PROGRESISTAS,RSPPPN,KAREN LIZBETH PRECIADO GUERRERO,04/04/2021,02/06/2021,04/04/2021 11:13:04 p.m.,ACTIVO,,3573706.75,,,,,,25572.45,,,25572.45
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 3-COYOACAN,ALCALDE,CC,MORENA,MORENA,CARLOS ALONSO CASTILLO PEREZ,04/04/2021,02/06/2021,10/04/2021 07:12:31 p.m.,ACTIVO,,3573706.75,,15060,,20550.52,,,,7714,43324.52
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 3-COYOACAN,ALCALDE,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JOSE GIOVANI GUTIERREZ AGUILAR,04/04/2021,02/06/2021,10/04/2021 04:57:32 p.m.,ACTIVO,,3573706.75,,,,32812.28,,,,25435.86,58248.14
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 4-CUAJIMALPA DE MORELOS,ALCALDE,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ESTEFANIA DE GARAY CABALLERO,04/04/2021,02/06/2021,05/04/2021 06:34:28 p.m.,ACTIVO,,1121812.15,,50553.18,,5219.8,,,,,55772.98
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 4-CUAJIMALPA DE MORELOS,ALCALDE,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MIGUEL ANGEL SARABIA ZALDIVAR,04/04/2021,02/06/2021,05/04/2021 10:21:57 p.m.,ACTIVO,,1121812.15,,13027.04,,891.49,,,128584.63,126060.43,268563.59
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 4-CUAJIMALPA DE MORELOS,ALCALDE,C,REDES SOCIALES PROGRESISTAS,RSPPPN,FRANCISCO DE SOUZA MACHORRO,04/04/2021,02/06/2021,04/04/2021 11:13:04 p.m.,ACTIVO,,1121812.15,,,,,,8027.37,,,8027.37
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 4-CUAJIMALPA DE MORELOS,ALCALDE,CC,MORENA,MORENA,FRANCISCO JAVIER SALDIVAR CAMACHO,04/04/2021,02/06/2021,10/04/2021 07:41:16 p.m.,ACTIVO,,1121812.15,,18333,,,,,,,18333
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 4-CUAJIMALPA DE MORELOS,ALCALDE,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ADRIAN RUBALCAVA SUAREZ,04/04/2021,02/06/2021,08/04/2021 05:44:51 p.m.,ACTIVO,,1121812.15,,,,10299.99,,,,7984.49,18284.48
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 5-GUSTAVO A. MADERO,ALCALDE,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALBERTO CASTRO ARRONA,04/04/2021,02/06/2021,05/04/2021 06:34:28 p.m.,ACTIVO,,6625587.96,,21029.69,,8809.71,,,,1118.24,30957.64
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 5-GUSTAVO A. MADERO,ALCALDE,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LUCINA TAPIA GUTIERREZ,04/04/2021,02/06/2021,05/04/2021 10:21:57 p.m.,ACTIVO,,6625587.96,,23819.7,,38862.06,,,257169.26,126581.04,446432.06
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 5-GUSTAVO A. MADERO,ALCALDE,C,REDES SOCIALES PROGRESISTAS,RSPPPN,TOSHIMI JACOB HIRA UGALDE,04/04/2021,02/06/2021,04/04/2021 11:13:04 p.m.,ACTIVO,,6625587.96,,,,,,47410.86,,,47410.86
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 5-GUSTAVO A. MADERO,ALCALDE,CC,MORENA,MORENA,FRANCISCO CHIGUIL FIGUEROA,04/04/2021,02/06/2021,10/04/2021 07:47:52 p.m.,ACTIVO,,6625587.96,,63600,,6227.5,,,,1182,71009.5
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 5-GUSTAVO A. MADERO,ALCALDE,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MARIA DEL CARMEN PACHECO GAMIÑO,04/04/2021,02/06/2021,08/04/2021 05:51:22 p.m.,ACTIVO,,6625587.96,,,,60833.37,,,,47157.65,107991.02
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 6-IZTACALCO,ALCALDE,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SANDRA DIAZ ZACARIAS,04/04/2021,02/06/2021,05/04/2021 06:34:28 p.m.,ACTIVO,,2264157.28,,2650.68,,1758.2,,,,,4408.88
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 6-IZTACALCO,ALCALDE,C,PARTIDO ENCUENTRO SOLIDARIO,PES,OMAR GASTON GUTIERREZ OLVERA,04/04/2021,02/06/2021,05/04/2021 07:19:20 p.m.,ACTIVO,,2264157.28,,22967.5,,1600.8,,,,,24568.3
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 6-IZTACALCO,ALCALDE,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,RAFAEL MARQUEZ MENDEZ,04/04/2021,02/06/2021,05/04/2021 10:21:57 p.m.,ACTIVO,,2264157.28,,13753.48,,67041.73,,,,123675.79,204471
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 6-IZTACALCO,ALCALDE,C,REDES SOCIALES PROGRESISTAS,RSPPPN,LAURA ANGELICA MURCIA PEREZ,04/04/2021,02/06/2021,04/04/2021 11:13:04 p.m.,ACTIVO,,2264157.28,,,,,,16201.68,,,16201.68
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 6-IZTACALCO,ALCALDE,CC,MORENA,MORENA,RAUL ARMANDO QUINTERO MARTINEZ,04/04/2021,02/06/2021,10/04/2021 07:50:47 p.m.,ACTIVO,,2264157.28,,56933,,,,,,,56933
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 6-IZTACALCO,ALCALDE,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,IRMA FABIOLA BAUTISTA GUZMAN,04/04/2021,02/06/2021,10/04/2021 05:24:11 p.m.,ACTIVO,,2264157.28,,,,20788.53,,,,16115.12,36903.65
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 7-IZTAPALAPA,ALCALDE,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOEL DAVID SANTIAGO VILLA,04/04/2021,02/06/2021,05/04/2021 06:34:28 p.m.,ACTIVO,,9419468.57,,,,27227.38,,,,,27227.38
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 7-IZTAPALAPA,ALCALDE,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,IVAN REBOLLAR REYES,04/04/2021,02/06/2021,05/04/2021 10:21:57 p.m.,ACTIVO,,9419468.57,,30696.14,,67794.53,,,128584.63,210458.97,437534.27
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 7-IZTAPALAPA,ALCALDE,C,REDES SOCIALES PROGRESISTAS,RSPPPN,HECTOR EDMUNDO HERNANDEZ FUENTES,04/04/2021,02/06/2021,04/04/2021 11:13:04 p.m.,ACTIVO,,9419468.57,,,,,,67403.1,,,67403.1
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 7-IZTAPALAPA,ALCALDE,CC,MORENA,MORENA,CLARA MARINA BRUGADA MOLINA,04/04/2021,02/06/2021,10/04/2021 07:53:39 p.m.,ACTIVO,,9419468.57,,109261.45,,3540.09,,,,3527.11,116328.65
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 7-IZTAPALAPA,ALCALDE,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JAZMIN TERESA CURIEL GUZMAN,04/04/2021,02/06/2021,08/04/2021 05:54:33 p.m.,ACTIVO,,9419468.57,,,,86485.64,,,,67043.11,153528.75
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 8-LA MAGDALENA CONTRERAS,ALCALDE,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA DE LAS NIEVES VILLALOBOS PEREZ,04/04/2021,02/06/2021,05/04/2021 06:34:28 p.m.,ACTIVO,,1279968.9,,41424.3,,993.94,,,,,42418.24
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 8-LA MAGDALENA CONTRERAS,ALCALDE,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MIRIAM HERNANDEZ SANCHEZ,04/04/2021,02/06/2021,04/04/2021 11:13:04 p.m.,ACTIVO,,1279968.9,,,,,,9159.1,,,9159.1
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 8-LA MAGDALENA CONTRERAS,ALCALDE,CC,MORENA,MORENA,PATRICIA JIMENA ORTIZ COUTURIER,04/04/2021,02/06/2021,10/04/2021 02:38:03 p.m.,ACTIVO,,1279968.9,,51618.66,,,,,,,51618.66
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 8-LA MAGDALENA CONTRERAS,ALCALDE,CC,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LUIS GERARDO QUIJANO MORALES,04/04/2021,02/06/2021,08/04/2021 05:57:42 p.m.,ACTIVO,,1279968.9,,,,11752.12,,,,9110.16,20862.28
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 8-LA MAGDALENA CONTRERAS,ALCALDE,CC,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,PATRICIA JIMENA ORTIZ COUTURIER,04/04/2021,02/06/2021,10/04/2021 02:38:03 p.m.,ACTIVO,,1279968.9,,2323.46,,2900,,,,123443.31,128666.77
PRELO-CAM-20/21,LOCAL,CIUDAD DE MEXICO,Municipio 9-MILPA ALTA,ALCALDE,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EFREN IBAÑEZ OLVERA,04/04/2021,02/06/2021,05/04/2021 06:34:28 p.m.,ACTIVO,,697009.35,,8922.4,,541.24,,,,,9463.64
