PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MA ISABEL LLAMAS ANDRADE,04/04/2021,02/06/2021,06/04/2021 03:28:33 a.m.,ACTIVO,,1648189,,10497.99,144.96,24736.34,,,16904.16,54613.7,106897.15
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,FERNANDO TORRES GRACIANO,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,36743.3,,30827.58,,96024.8,46400,42418.88,252414.56
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,GRACIELA ORTA SERRANO,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,3825,,630.45,,,,,4455.45
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,EDNA VIRGINIA GOMEZ MARTINEZ,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,365.4,,,25641.02,,,,,26006.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ARTURO ORTIZ MARTINEZ,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,YOLANDA ELIZETH GALVAN HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ALEJANDRO ARTURO CALVILLO APOLINAR,04/04/2021,02/06/2021,06/04/2021 02:42:54 a.m.,ACTIVO,,1648189,,87451,,32369.23,,30880,34810.2,75559.98,261070.41
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,LAURA MARGARITA CARBAJAL DUARTE,04/04/2021,02/06/2021,06/04/2021 05:38:05 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,RUTH ESPERANZA LUGO MARTINEZ,04/04/2021,02/06/2021,06/04/2021 04:17:47 a.m.,ACTIVO,,1648189,,10458.67,,,,,,,10458.67
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN OMAR PALAFOX LOPEZ,04/04/2021,02/06/2021,06/04/2021 03:32:47 a.m.,ACTIVO,,1648189,,8727.34,144.96,12981.17,,,16904.16,54613.7,93371.33
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JUAN CARLOS ROMERO HICKS,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,77264.2,,174551.58,,223968.8,35635.2,179628.32,691048.1
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,IGOR OLAF SURA WYSOCKI,04/04/2021,02/06/2021,06/04/2021 12:59:44 a.m.,ACTIVO,,1648189,,4000,,,,,,,4000
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ANGELICA MARTINEZ SALINAS,04/04/2021,02/06/2021,06/04/2021 01:35:14 a.m.,ACTIVO,,1648189,365.4,52000,,25641.02,,,,,78006.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE MENDEZ ORTEGA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,MARIA ESTEFANIA GARCIA DOBARGANES RAMIREZ,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GRICEL RODRIGUEZ ROBLEDO,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,19734,,25309.37,,52800,34810.2,75559.98,208213.55
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARIA EUGENIA SAAVEDRA RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 05:39:09 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JUANA ANGELICA SANROMAN VAZQUEZ,04/04/2021,02/06/2021,06/04/2021 04:12:41 a.m.,ACTIVO,,1648189,,32277.99,,2575.2,,,,54746.2,89599.39
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN ANGEL JAIME CORDOVA,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,348,20226.34,144.96,12981.17,,,16904.16,54613.7,105218.33
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ECTOR JAIME RAMIREZ BARBA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,10000,,66380.47,,,100000,128751.01,305131.48
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MIGUEL AGUSTIN CORTES GONZALEZ,04/04/2021,02/06/2021,06/04/2021 01:31:15 a.m.,ACTIVO,,1648189,,3825,,630.45,,,,,4455.45
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,XOCHITL PATRICIA ORTEGA ANGULO,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,365.4,17677.8,,25641.02,,,,,43684.22
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,LUIS ALBERTO ESPINOZA HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,LUIS GERARDO GUTIERREZ CHICO,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ANA CECILIA GRACIELA SIMON BUSTAMANTE,04/04/2021,02/06/2021,06/04/2021 02:42:54 a.m.,ACTIVO,,1648189,,80677,,32369.23,,206960,34810.2,75559.98,430376.41
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANA ELIZABETH CARRILLO BALDERAS,04/04/2021,02/06/2021,06/04/2021 05:39:15 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JANETTE GARCIA SANDOVAL,04/04/2021,02/06/2021,06/04/2021 04:14:22 a.m.,ACTIVO,,1648189,,30628,,4547.99,,,,9389.99,44565.98
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GABRIELA LETICIA CAAMAÑO MUÑOZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,25227.35,144.96,12981.17,,,16904.16,54613.7,109871.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,ANA MARIA ESQUIVEL ARRONA,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,598.48,,30827.58,,,,42418.88,73844.94
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JOSEFINA NICASIO MEZA,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,3825,,630.45,,,,,4455.45
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,BASILIO MAGAÑA GARCIA,04/04/2021,02/06/2021,06/04/2021 01:59:26 a.m.,ACTIVO,,1648189,365.4,,,25641.02,,,,,26006.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,NAVIDAD GUTIERREZ CONTRERAS,04/04/2021,02/06/2021,06/04/2021 05:34:32 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,JOSE DE JESUS VAZQUEZ TRUJILLO,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,KARLA DE LA PUENTE ESCUDERO,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,61358.27,,8769.26,,123280,34810.2,75559.98,303777.71
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,LIDIA HURTADO LOZANO,04/04/2021,02/06/2021,06/04/2021 05:38:11 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ZORAIDA CARDONA JIMENEZ,04/04/2021,02/06/2021,06/04/2021 04:11:09 a.m.,ACTIVO,,1648189,,31716.24,,,,,,6180.82,37897.06
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SHAKIRA MADRIGAL GOMEZ CRUZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,227.35,144.96,12981.17,,,16904.16,54613.7,84871.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,KAREN MICHEL GONZALEZ MARQUEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,12260,,98417.3,,,90000,71137.89,271815.19
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ANA MARIA HERNANDEZ AYALA,04/04/2021,02/06/2021,06/04/2021 12:56:51 a.m.,ACTIVO,,1648189,,20590,,7296.4,,,,18444,46330.4
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,GLORIA RODRIGUEZ RUVALCABA,04/04/2021,02/06/2021,06/04/2021 01:35:14 a.m.,ACTIVO,,1648189,365.4,,,25641.02,,,,,26006.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIA LIZBETH GUERRERO RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,MA GUADALUPE GUERRERO MORENO,04/04/2021,02/06/2021,06/04/2021 12:33:29 a.m.,ACTIVO,,1648189,,23987.34,,,,,,,23987.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,FABRICIO ANTONIO ALEMAN VALADEZ,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,19734,,25309.37,,12000,34810.2,75559.98,167413.55
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,SANDRA SORAIDA DE LOS REYES FERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:37:29 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ALBERTO REYNA BRAVO,04/04/2021,02/06/2021,06/04/2021 04:06:43 a.m.,ACTIVO,,1648189,,29597.17,,11257.8,,,,4614.99,45469.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ELDA CASTILLO VARELA,04/04/2021,02/06/2021,06/04/2021 03:22:40 a.m.,ACTIVO,,1648189,,15731.15,144.96,12981.17,,,16904.16,54613.7,100375.14
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,FRANCISCO MARTIN FLORES SANCHEZ,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,365.4,6700,,25641.02,,,,,32706.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,AZUCENA AGUILERA BERNAL,04/04/2021,02/06/2021,06/04/2021 05:34:32 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ISRAEL MARMOLEJO ARELLANO,04/04/2021,02/06/2021,06/04/2021 02:31:25 a.m.,ACTIVO,,1648189,,19734,,1709.4,,12000,34810.2,75559.98,143813.58
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 8-SALAMANCA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JUSTINO EUGENIO ARRIAGA ROJAS,04/04/2021,02/06/2021,06/04/2021 05:42:50 a.m.,ACTIVO,,1648189,,52559.18,,30827.58,,,,42418.88,125805.64
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ELVIA JOSCELYNE RODRIGUEZ RIZO,04/04/2021,02/06/2021,06/04/2021 05:36:58 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,DIANA DEL ROSARIO PACO ARGUELLO,04/04/2021,02/06/2021,06/04/2021 04:14:22 a.m.,ACTIVO,,1648189,,26742.66,,,,,,,26742.66
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CARLOS IVAN PONCE MONTAÑO,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,,5227.35,144.96,12981.17,,,16904.16,54613.7,89871.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JORGE ALBERTO ROMERO VAZQUEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,17658.14,,150429.38,,80918.87,49996,88981.28,387983.67
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MOISES CASTRO AYALA,04/04/2021,02/06/2021,06/04/2021 12:59:44 a.m.,ACTIVO,,1648189,,4766.67,,,,,,,4766.67
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,ADRIANA LORETO CHAGOYA ORTEGA,04/04/2021,02/06/2021,06/04/2021 01:35:14 a.m.,ACTIVO,,1648189,365.4,,,25641.02,,,,,26006.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARTHA LUCIA OLMOS BARRERA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,NORMA CONCEPCION PARRA ROCHA,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,48871.34,,,,,,,48871.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,J JESUS BOLAÑOS AUDIFRED,04/04/2021,02/06/2021,06/04/2021 02:42:54 a.m.,ACTIVO,,1648189,,19734,,1709.4,,118800,34810.2,75559.98,250613.58
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARIA DEL RAYO MORENO CASTRO,04/04/2021,02/06/2021,06/04/2021 05:37:52 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,PEDRO DAVID ORTEGA FONSECA,04/04/2021,02/06/2021,06/04/2021 04:16:21 a.m.,ACTIVO,,1648189,,23344.29,,,,,,,23344.29
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIRIAM GARCIA FLORES,04/04/2021,02/06/2021,06/04/2021 03:20:56 a.m.,ACTIVO,,1648189,,41700.95,144.96,12981.17,,,16904.16,54613.7,126344.94
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,KARLA ALEJANDRINA LANUZA HERNANDEZ,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,27720,,30827.58,,,,42418.88,100966.46
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ANA LUISA RODRIGUEZ ARRIAGA,04/04/2021,02/06/2021,06/04/2021 01:32:40 a.m.,ACTIVO,,1648189,,9500,,26876.95,,,,49996,86372.95
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,MIKJAIL ALEJANDRO JUAREZ LEON,04/04/2021,02/06/2021,06/04/2021 01:47:44 a.m.,ACTIVO,,1648189,365.4,,,25641.02,,,,,26006.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ADRIAN CAMARGO ZAMUDIO,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,J HERLINDO VELAZQUEZ FERNANDEZ,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,29659.04,,56008.28,,,,,85667.32
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LILIAN ITZEL GUZMAN VILLAFUERTE,04/04/2021,02/06/2021,10/04/2021 12:33:32 a.m.,ACTIVO,,1648189,,19734,,1709.4,,,34810.2,75559.98,131813.58
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,VIVIANA LOPEZ RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 05:37:52 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,MORENA,MORENA,RICARDO GOMEZ ESCALANTE,04/04/2021,02/06/2021,06/04/2021 04:12:41 a.m.,ACTIVO,,1648189,,21655.55,,,,,,,21655.55
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ERNESTO ARRACHE GARCIA GUTIERREZ,04/04/2021,02/06/2021,06/04/2021 03:18:53 a.m.,ACTIVO,,1648189,,5227.35,144.96,12981.17,,,16904.16,54613.7,89871.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ACCIÓN NACIONAL,PAN,JORGE ARTURO ESPADAS GALVAN,04/04/2021,02/06/2021,05/04/2021 11:48:27 p.m.,ACTIVO,,1648189,,48836,,156913.78,,32120,,278302.5,516172.28
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO DEL TRABAJO,PT,LETICIA CARRERA ZAVALA,04/04/2021,02/06/2021,06/04/2021 01:45:17 a.m.,ACTIVO,,1648189,365.4,,,25641.02,,,,,26006.42
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,DAVID GARCIA TREJO,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,,,,,,359.84,359.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ROBERTO MAURICIO VALLEJO RABAGO,04/04/2021,02/06/2021,06/04/2021 12:27:36 a.m.,ACTIVO,,1648189,,18987.34,,,,,,,18987.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JESSICA DENISSE LOPEZ LANDEROS,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,72936.86,,8769.26,,52800,34810.2,75559.98,244876.3
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 12-CELAYA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,PATRICIA DE GUADALUPE PATIÑO LEON,04/04/2021,02/06/2021,06/04/2021 05:38:05 a.m.,ACTIVO,,1648189,,,,,,,,19115.96,19115.96
