PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 33-SAN PEDRO,PRESIDENTE MUNICIPAL,CI,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ORALIA JIMENEZ GARCIA,04/04/2021,02/06/2021,05/04/2021 10:31:27 p.m.,ACTIVO,,632092.02,,10287.26,5800,22928.56,,,,,39015.82
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 33-SAN PEDRO,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,DAVID RUIZ MEJIA,04/04/2021,02/06/2021,05/04/2021 04:16:40 p.m.,ACTIVO,,632092.02,,47835.78,7639.01,64716.91,,,13669.72,158382.53,292243.95
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 34-SIERRA MOJADA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HUGO IBERT MANCHA FLORES,04/04/2021,02/06/2021,05/04/2021 08:56:13 p.m.,ACTIVO,,130320,,,55.36,,,,,27.84,83.2
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 34-SIERRA MOJADA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,FLORENCIO ROMERO DE LA ROSA,04/04/2021,02/06/2021,05/04/2021 06:13:26 p.m.,ACTIVO,,130320,,2500,,,,,,8792.8,11292.8
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 34-SIERRA MOJADA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,ELIAS PORTILLO VASQUEZ,04/04/2021,02/06/2021,05/04/2021 03:16:26 p.m.,ACTIVO,,130320,,14100.09,977.05,5622.67,,,5017.9,35612.84,61330.55
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 35-TORREON,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANNA LYLYA BERMUDEZ MACIAS,04/04/2021,02/06/2021,05/04/2021 08:56:13 p.m.,ACTIVO,,4410957.86,,,1874.7,,,,,942.58,2817.28
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 35-TORREON,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MARCELO DE JESUS TORRES COFIÑO,04/04/2021,02/06/2021,05/04/2021 06:15:38 p.m.,ACTIVO,,4410957.86,,139925.12,,154124.79,,553749.31,,685519.04,1533318.26
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 35-TORREON,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LILY DANIELA LEAL ROMO,04/04/2021,02/06/2021,05/04/2021 09:50:06 p.m.,ACTIVO,,4410957.86,,,,,,,11898.13,,11898.13
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 35-TORREON,PRESIDENTE MUNICIPAL,CI,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JORGE RIOS CONTRERAS,04/04/2021,02/06/2021,05/04/2021 01:56:37 p.m.,ACTIVO,,4410957.86,580,54111,425,51872.59,,27670,,496,135154.59
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 35-TORREON,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,ROMAN ALBERTO CEPEDA GONZALEZ,04/04/2021,02/06/2021,05/04/2021 03:20:57 p.m.,ACTIVO,,4410957.86,,107559.94,59170.52,546011.86,,928000,136543.7,1171834.39,2949120.41
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 36-VIESCA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,PATRICIA SOLIS ORTIZ,04/04/2021,02/06/2021,05/04/2021 06:18:29 p.m.,ACTIVO,,130320,,3250,,5967.5,,,,48547.2,57764.7
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 36-VIESCA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,DAENA GISELLE NUÑEZ AVILA,04/04/2021,02/06/2021,05/04/2021 09:50:06 p.m.,ACTIVO,,130320,,,,,,,11898.13,,11898.13
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 36-VIESCA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,HILARIO SILVET ESCOBEDO DE LA PAZ,04/04/2021,02/06/2021,05/04/2021 03:25:27 p.m.,ACTIVO,,130320,,15100.1,977.05,21299.88,,,4819.9,30373.66,72570.59
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 37-VILLA UNION,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,MAYRA NALLELY CASTILLON TORRES,04/04/2021,02/06/2021,05/04/2021 06:20:58 p.m.,ACTIVO,,130320,,2500,,1798,,,,1125.2,5423.2
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 37-VILLA UNION,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,MARIO HUMBERTO GONZALEZ VELA,04/04/2021,02/06/2021,05/04/2021 03:27:15 p.m.,ACTIVO,,130320,,16116.82,3877.05,21599.67,,,4567.9,33229.85,79391.29
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 38-ZARAGOZA,PRESIDENTE MUNICIPAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CARLOS ERNESTO SANTANA GUERRERO,04/04/2021,02/06/2021,05/04/2021 08:56:13 p.m.,ACTIVO,,130320,,,55.36,,,,,27.84,83.2
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 38-ZARAGOZA,PRESIDENTE MUNICIPAL,C,PARTIDO ACCIÓN NACIONAL,PAN,JUAN ANTONIO GOMEZ GALINDO,04/04/2021,02/06/2021,05/04/2021 06:23:01 p.m.,ACTIVO,,130320,,16547.92,,3614.1,,,,16375.79,36537.81
PRELO-CAM-20/21,LOCAL,COAHUILA,Municipio 38-ZARAGOZA,PRESIDENTE MUNICIPAL,COA,PRI-PRD,PRI-PRD,LAURA MARIA GALINDO DOVALINA,04/04/2021,02/06/2021,05/04/2021 03:28:58 p.m.,ACTIVO,,130320,,19600.09,3877.05,31696,,,2647.9,32534.99,90356.03
PRELO-CAM-20/21,LOCAL,COLIMA,,GOBERNADOR ESTATAL,C,FUERZA POR MÉXICO,FS X MÉXICO,CLAUDIA YAÑEZ CENTENO,05/03/2021,02/06/2021,07/03/2021 10:07:22 a.m.,ACTIVO,,16565988,,51070.5,,20880.78,4875,1500000.01,,28652.53,1605478.82
PRELO-CAM-20/21,LOCAL,COLIMA,,GOBERNADOR ESTATAL,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LEONCIO ALFONSO MORAN SANCHEZ,05/03/2021,02/06/2021,11/03/2021 07:07:36 p.m.,ACTIVO,,16565988,,93945.63,,406112.88,,1894781.12,,37869.92,2432709.55
PRELO-CAM-20/21,LOCAL,COLIMA,,GOBERNADOR ESTATAL,C,PARTIDO DEL TRABAJO,PT,AURORA ILEANA CRUZ ALCARAZ,05/03/2021,02/06/2021,11/03/2021 07:07:36 p.m.,ACTIVO,,16565988,,357096,66000,91454.91,,,9000,110980.91,634531.82
PRELO-CAM-20/21,LOCAL,COLIMA,,GOBERNADOR ESTATAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,VIRGILIO MENDOZA AMEZCUA,05/03/2021,02/06/2021,07/03/2021 10:07:22 a.m.,ACTIVO,,16565988,236.64,237858.17,102800,119222.34,,474454.3,594331,11020,1539922.45
PRELO-CAM-20/21,LOCAL,COLIMA,,GOBERNADOR ESTATAL,C,REDES SOCIALES PROGRESISTAS,RSPPPN,EVANGELINA BAÑUELOS RODRIGUEZ,05/03/2021,02/06/2021,07/03/2021 10:07:22 a.m.,ACTIVO,,16565988,,,4097.2,,,,,,4097.2
PRELO-CAM-20/21,LOCAL,COLIMA,,GOBERNADOR ESTATAL,CC,MORENA,MORENA,INDIRA VIZCAINO SILVA,05/03/2021,02/06/2021,07/03/2021 10:07:22 a.m.,ACTIVO,,16565988,118.32,277685.51,,445015.8,,634409.8,52200,320710,1730139.43
PRELO-CAM-20/21,LOCAL,COLIMA,,GOBERNADOR ESTATAL,CC,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,INDIRA VIZCAINO SILVA,05/03/2021,02/06/2021,11/03/2021 07:07:36 p.m.,ACTIVO,,16565988,,,,,,,201266.19,,201266.19
PRELO-CAM-20/21,LOCAL,COLIMA,,GOBERNADOR ESTATAL,COA,VA POR COLIMA,PRI-PAN-PRD,MELY ROMERO CELIS,05/03/2021,02/06/2021,07/03/2021 10:07:22 a.m.,ACTIVO,,16565988,,110803.3,,353800,,197780,16960,42386.4,721729.7
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 1-COLIMA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANDREA CECILIA DIAZ VAZQUEZ,06/04/2021,02/06/2021,13/04/2021 08:48:03 p.m.,ACTIVO,,1071975,,,,118.01,,,,403.67,521.68
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 1-COLIMA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GABRIELA RODRIGUEZ MACIAS,06/04/2021,02/06/2021,13/04/2021 08:48:03 p.m.,ACTIVO,,1071975,,398.53,,8580.83,,,,,8979.36
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 1-COLIMA,DIPUTADO LOCAL MR,C,PARTIDO DEL TRABAJO,PT,CLAUDIA CRISTINA CARDENAS LEON,06/04/2021,02/06/2021,13/04/2021 06:36:18 p.m.,ACTIVO,,1071975,365.4,71300,,,,,5639.07,,77304.47
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 1-COLIMA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ALONDRA ISABEL LOPEZ ALONSO,06/04/2021,02/06/2021,13/04/2021 08:36:14 p.m.,ACTIVO,,1071975,,,,1619.2,,13776.67,,,15395.87
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 1-COLIMA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIO CESAR RAMIREZ MENDEZ,06/04/2021,02/06/2021,13/04/2021 06:36:18 p.m.,ACTIVO,,1071975,,,265.12,,,,,,265.12
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 1-COLIMA,DIPUTADO LOCAL MR,CC,MORENA,MORENA,DULCE ASUCENA HUERTA ARAIZA,06/04/2021,02/06/2021,13/04/2021 08:48:03 p.m.,ACTIVO,,1071975,,3666.66,,,,,,,3666.66
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 1-COLIMA,DIPUTADO LOCAL MR,CC,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,DULCE ASUCENA HUERTA ARAIZA,06/04/2021,02/06/2021,13/04/2021 08:48:03 p.m.,ACTIVO,,1071975,,,,0,,,,,0
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 2-COLIMA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,LUIS ENRIQUE PUGA VIRGEN,06/04/2021,02/06/2021,13/04/2021 08:52:29 p.m.,ACTIVO,,1139011,,,,125.39,,,,428.92,554.31
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 2-COLIMA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ORLANDO GODINEZ PINEDA,06/04/2021,02/06/2021,13/04/2021 08:52:29 p.m.,ACTIVO,,1139011,,373.62,,12493.16,,,,,12866.78
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 2-COLIMA,DIPUTADO LOCAL MR,C,PARTIDO DEL TRABAJO,PT,JESUS ALEJANDRO VELASCO CHAVEZ,06/04/2021,02/06/2021,13/04/2021 06:48:30 p.m.,ACTIVO,,1139011,365.4,12500,,,,,,,12865.4
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 2-COLIMA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MARCO ANTONIO GARCIA CHAVIRA,06/04/2021,02/06/2021,13/04/2021 08:52:29 p.m.,ACTIVO,,1139011,,,,1619.2,,13776.67,,,15395.87
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 2-COLIMA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,VIRGINIA SOCORRO CHAPULA DE LA MORA,06/04/2021,02/06/2021,13/04/2021 08:52:29 p.m.,ACTIVO,,1139011,,,281.7,,,,,,281.7
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 2-COLIMA,DIPUTADO LOCAL MR,CC,MORENA,MORENA,MARISA MESINA POLANCO,06/04/2021,02/06/2021,13/04/2021 08:52:29 p.m.,ACTIVO,,1139011,,3000,,,,,,,3000
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 2-COLIMA,DIPUTADO LOCAL MR,CC,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,MARISA MESINA POLANCO,06/04/2021,02/06/2021,13/04/2021 08:52:29 p.m.,ACTIVO,,1139011,,,,0,,,,,0
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 3-COLIMA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANGEL ALVAREZ SOTELO,06/04/2021,02/06/2021,13/04/2021 08:57:44 p.m.,ACTIVO,,1104865,,,,121.63,,,,416.06,537.69
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 3-COLIMA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BIRIDIANA JEZABEL BARRUECOS CURIEL,06/04/2021,02/06/2021,13/04/2021 08:57:44 p.m.,ACTIVO,,1104865,,275.45,,,,,,,275.45
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 3-COLIMA,DIPUTADO LOCAL MR,C,PARTIDO DEL TRABAJO,PT,NORMA RAQUEL TORRES PINTO,06/04/2021,02/06/2021,13/04/2021 08:57:44 p.m.,ACTIVO,,1104865,365.4,38798,,278.4,,,568.4,,40010.2
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 3-COLIMA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ANA ISABEL FLORES VIERA,06/04/2021,02/06/2021,13/04/2021 06:36:18 p.m.,ACTIVO,,1104865,,,,1619.2,,13776.67,,,15395.87
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 3-COLIMA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ALVARO SAUL MANZO MICHEL,06/04/2021,02/06/2021,13/04/2021 06:36:18 p.m.,ACTIVO,,1104865,,,273.26,,,,,,273.26
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 3-COLIMA,DIPUTADO LOCAL MR,CC,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,ALFREDO ALVAREZ RAMIREZ,06/04/2021,02/06/2021,13/04/2021 08:57:44 p.m.,ACTIVO,,1104865,,,,0,,,,,0
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 4-COMALA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA CRISTINA CORTES OCHOA,06/04/2021,02/06/2021,13/04/2021 09:02:23 p.m.,ACTIVO,,1003206,,155.84,,19232.88,,,,,19388.72
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 4-COMALA,DIPUTADO LOCAL MR,C,PARTIDO DEL TRABAJO,PT,MYRIAM GUILLERMINA CERRILLOS FIGUEROA,06/04/2021,02/06/2021,13/04/2021 06:48:30 p.m.,ACTIVO,,1003206,365.4,56788.89,,,,,,,57154.29
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 4-COMALA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CLAUDIA MACIAS HERMOSILLO,06/04/2021,02/06/2021,13/04/2021 09:02:23 p.m.,ACTIVO,,1003206,,,,3024,,7526.67,,,10550.67
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 4-COMALA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,CLAUDIA IVONNE CONTRERAS MARAVELES,06/04/2021,02/06/2021,13/04/2021 09:02:23 p.m.,ACTIVO,,1003206,,,248.11,,,,,,248.11
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 4-COMALA,DIPUTADO LOCAL MR,CC,MORENA,MORENA,JESUS ALEJANDRO GONZALEZ GONZALEZ,06/04/2021,02/06/2021,13/04/2021 09:02:23 p.m.,ACTIVO,,1003206,,3000,,,,,,18775.2,21775.2
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 4-COMALA,DIPUTADO LOCAL MR,CC,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,JESUS ALEJANDRO GONZALEZ GONZALEZ,06/04/2021,02/06/2021,13/04/2021 09:02:23 p.m.,ACTIVO,,1003206,,,,0,,,,,0
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 5-COQUIMATLAN,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,FERNANDA MONTSERRAT OROZCO CERVANTES,06/04/2021,02/06/2021,13/04/2021 09:55:08 p.m.,ACTIVO,,1202581,,,,132.38,,,,452.87,585.25
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 5-COQUIMATLAN,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FRANCIA GISELLE ALCANTAR JIMENEZ,06/04/2021,02/06/2021,13/04/2021 06:36:18 p.m.,ACTIVO,,1202581,,166.68,,,,,,,166.68
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 5-COQUIMATLAN,DIPUTADO LOCAL MR,C,PARTIDO DEL TRABAJO,PT,MAYRA YURIDIA VILLALVAZO HEREDIA,06/04/2021,02/06/2021,13/04/2021 09:55:08 p.m.,ACTIVO,,1202581,365.4,22788.89,,,,,,,23154.29
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 5-COQUIMATLAN,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CARLOS ANTONIO CHAVIRA GEORGE,06/04/2021,02/06/2021,13/04/2021 09:55:08 p.m.,ACTIVO,,1202581,,,,3024,,7526.67,,,10550.67
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 5-COQUIMATLAN,DIPUTADO LOCAL MR,CC,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,MYRIAM GUDIÑO ESPINDOLA,06/04/2021,02/06/2021,13/04/2021 09:55:08 p.m.,ACTIVO,,1202581,,,,0,,,,,0
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 6-CUAUHTEMOC,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,AMALIA DEL ROSARIO TORRES SALVATIERRA,06/04/2021,02/06/2021,13/04/2021 09:10:01 p.m.,ACTIVO,,1203895,,,,132.53,,,,453.35,585.88
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 6-CUAUHTEMOC,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JAIME CESAR PEREZ RODRIGUEZ,06/04/2021,02/06/2021,13/04/2021 09:10:01 p.m.,ACTIVO,,1203895,,,,2681.53,,13776.67,,,16458.2
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 6-CUAUHTEMOC,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,CLAUDIA FABIOLA VARGAS RUIZ,06/04/2021,02/06/2021,13/04/2021 08:39:43 p.m.,ACTIVO,,1203895,,,297.75,,,,,,297.75
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 6-CUAUHTEMOC,DIPUTADO LOCAL MR,CC,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,FRANCISCO JAVIER GUARDADO PLASCENCIA,06/04/2021,02/06/2021,13/04/2021 09:10:01 p.m.,ACTIVO,,1203895,,,,0,,,,,0
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 7-VILLA DE ALVAREZ,DIPUTADO LOCAL MR,C,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,GERARDO ADRIANO DIAZ MARQUEZ,06/04/2021,02/06/2021,13/04/2021 09:13:50 p.m.,ACTIVO,,1023341,,,,19063.37,,,,,19063.37
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 7-VILLA DE ALVAREZ,DIPUTADO LOCAL MR,C,PARTIDO DEL TRABAJO,PT,JUDITH SANCHEZ MORENO,06/04/2021,02/06/2021,13/04/2021 08:14:18 p.m.,ACTIVO,,1023341,365.4,59000,,11034.96,,,,11484,81884.36
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 7-VILLA DE ALVAREZ,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MA GLORIA CORTES SANDOVAL,06/04/2021,02/06/2021,13/04/2021 08:39:43 p.m.,ACTIVO,,1023341,,,,2160,,7526.67,,,9686.67
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 8-VILLA DE ALVAREZ,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MA GUADALUPE HINOJOSA CISNEROS,06/04/2021,02/06/2021,13/04/2021 08:39:43 p.m.,ACTIVO,,958964,,,,105.57,,,,361.11,466.68
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 8-VILLA DE ALVAREZ,DIPUTADO LOCAL MR,C,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,LUIS ALFONSO POLANCO TERRIQUEZ,06/04/2021,02/06/2021,13/04/2021 09:17:22 p.m.,ACTIVO,,958964,,,,17864.11,,,,,17864.11
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 8-VILLA DE ALVAREZ,DIPUTADO LOCAL MR,C,PARTIDO DEL TRABAJO,PT,JAZMIN SANCHEZ DURAN,06/04/2021,02/06/2021,13/04/2021 09:17:22 p.m.,ACTIVO,,958964,365.4,29600,,,,,,,29965.4
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 8-VILLA DE ALVAREZ,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,RAQUEL RODRIGUEZ MORA,06/04/2021,02/06/2021,13/04/2021 08:39:43 p.m.,ACTIVO,,958964,,,,2160,,7526.67,,,9686.67
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 8-VILLA DE ALVAREZ,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ULISES RAFAEL AVELARDE ZAMORA,06/04/2021,02/06/2021,13/04/2021 06:36:18 p.m.,ACTIVO,,958964,,,237.17,,,,,,237.17
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 9-ARMERIA,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JAVIER NAVA PANO,06/04/2021,02/06/2021,13/04/2021 09:22:54 p.m.,ACTIVO,,937515,,,,103.2,,,,353.04,456.24
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 9-ARMERIA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANNETT GUADALUPE TAPIA CERVANTES,06/04/2021,02/06/2021,13/04/2021 08:14:18 p.m.,ACTIVO,,937515,,,,6376.95,,,,,6376.95
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 9-ARMERIA,DIPUTADO LOCAL MR,C,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,GLENDA CELINA DEASIS CARRILLO,06/04/2021,02/06/2021,13/04/2021 09:22:54 p.m.,ACTIVO,,937515,,,,17464.55,,,,,17464.55
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 9-ARMERIA,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ADRIANA DEL CARMEN RAMIREZ GOMEZ,06/04/2021,02/06/2021,13/04/2021 09:22:54 p.m.,ACTIVO,,937515,,,,5213.26,,13985.72,,,19198.98
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 9-ARMERIA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIANA REYNA ROMERO,06/04/2021,02/06/2021,13/04/2021 09:22:54 p.m.,ACTIVO,,937515,,,231.87,,,,,,231.87
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 10-TECOMAN,DIPUTADO LOCAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,FERNANDO MANUEL SANTOYO BARRERA,06/04/2021,02/06/2021,13/04/2021 08:39:43 p.m.,ACTIVO,,892824,,,,98.28,,,,336.2,434.48
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 10-TECOMAN,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LORENA CERVANTES JUAREZ,06/04/2021,02/06/2021,13/04/2021 09:27:20 p.m.,ACTIVO,,892824,,,,2592,,7516,,,10108
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 11-MANZANILLO,DIPUTADO LOCAL MR,C,MORENA,MORENA,FRANCISCO RUBEN ROMO OCHOA,06/04/2021,02/06/2021,13/04/2021 09:30:47 p.m.,ACTIVO,,1119951,,5295.5,,,,,,,5295.5
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 11-MANZANILLO,DIPUTADO LOCAL MR,C,NUEVA ALIANZA COLIMA,NUEVA ALIANZA COLIMA,ALFREDO VALENCIA DELGADO,06/04/2021,02/06/2021,13/04/2021 09:30:47 p.m.,ACTIVO,,1119951,,,,20863.07,,,,,20863.07
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 11-MANZANILLO,DIPUTADO LOCAL MR,C,PARTIDO DEL TRABAJO,PT,ANGELICA DEL ROSARIO LARIOS VARGAS,06/04/2021,02/06/2021,13/04/2021 09:30:47 p.m.,ACTIVO,,1119951,789.26,41011.67,,,,,,,41800.93
PRELO-CAM-20/21,LOCAL,COLIMA,Distrito 11-MANZANILLO,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,XIMENA FIGUEROA TENE,06/04/2021,02/06/2021,13/04/2021 07:22:58 p.m.,ACTIVO,,1119951,,,,3702.86,,13985.72,,,17688.58
